transaction_date,payment_method,cashier_name,transaction_amount,transaction_discount,customer_first_name,customer_last_name,customer_email,customer_phone,customer_city,customer_province,customer_loyalty_tier,customer_since,store_name,store_city,store_province,store_region,store_manager,product_name,category,sub_category,sku,unit_price,cost_price,supplier,qty,line_amount,stock_on_hand,reorder_threshold
2024-05-17,Debit Card,Alice Dube,2565.0,30.0,Kavitha,Naidoo,kavitha.naidoo@hotmail.com,0731234589,Tongaat,KwaZulu-Natal,Gold,2019-12-01,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Adjustable Laptop Stand,Electronics,Accessories,SKU-ELE-003,349.0,220.0,TechGear,2,698.0,14,5
2024-03-05,Debit Card,Alice Dube,-450.01,500.0,Musa,Ntuli,musa.ntuli@gmail.com,0861234610,Empangeni,KwaZulu-Natal,Gold,2019-05-17,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Colgate Toothpaste 100ml,Beauty & Personal Care,Oral Care,SKU-BPC-003,49.99,30.0,Colgate-Palmolive,1,49.99,33,12
2024-03-13,EFT,Eve Fourie,7897.0,0.0,Thabo,Nkosi,thabo.nkosi@gmail.com,0821234567,Sandton,Gauteng,Gold,2021-03-12,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Samsung Galaxy A14 64GB,Electronics,Smartphones,SKU-ELE-001,3499.0,2800.0,Samsung SA,2,6998.0,6,3
2024-03-13,EFT,Eve Fourie,7897.0,0.0,Thabo,Nkosi,thabo.nkosi@gmail.com,0821234567,Sandton,Gauteng,Gold,2021-03-12,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,JBL Clip 4 Bluetooth Speaker,Electronics,Audio,SKU-ELE-002,899.0,650.0,JBL SA,1,899.0,11,5
2024-03-05,Debit Card,Alice Dube,-450.01,500.0,Musa,Ntuli,musa.ntuli@gmail.com,0861234610,Empangeni,KwaZulu-Natal,Gold,2019-05-17,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Colgate Toothpaste 100ml,Beauty & Personal Care,Oral Care,SKU-BPC-003,49.99,30.0,Colgate-Palmolive,1,49.99,33,12
2024-06-26,Credit Card,Nandi Hadebe,149.0,200.0,VUSI,MAHLANGU,vusi.mahlangu@webmail.co.za,0711234593,Pretoria North,Gauteng,Gold,2020-08-14,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Ladies Sports Leggings,Clothing,Bottoms,SKU-CLO-007,349.0,200.0,Sportscene,1,349.0,16,6
2024-05-21,Credit Card,Eve Fourie,1098.0,0.0,PORTIA,MOLEFI,portia.molefi@gmail.com,0861234605,Pretoria West,Gauteng,Gold,2020-06-22,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,5-Piece Kitchen Knife Set,Home & Kitchen,Cutlery,SKU-HOM-003,549.0,360.0,KitchenCraft,2,1098.0,8,4
2024-05-02,Cash,Lebo Khoza,1719.95,20.0,,,,,,,,,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Basmati Rice 2kg,Groceries,Grains,SKU-GRO-007,69.99,48.0,Tastic,2,139.98,18,8
2024-05-02,Cash,Lebo Khoza,1719.95,20.0,,,,,,,,,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Large Eggs x12,Groceries,Dairy,SKU-GRO-003,44.99,32.0,Country Range Farms,1,44.99,28,12
2024-05-02,Cash,Lebo Khoza,1719.95,20.0,,,,,,,,,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Glass Food Storage Set x4,Home & Kitchen,Storage,SKU-HOM-007,299.0,175.0,Glasslock,5,1495.0,14,5
2024-05-02,Cash,Lebo Khoza,1719.95,20.0,,,,,,,,,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Full Cream Milk 2L,Groceries,Dairy,SKU-GRO-002,29.99,19.0,Clover SA,2,59.98,35,15
2024-01-16,Credit Card,George Petersen,184.96,10.0,Annah,Molefe,annah.molefe@outlook.com,0831234601,Soweto,Gauteng,Gold,2019-03-14,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Tomato Sauce 500ml,Groceries,Condiments,SKU-GRO-009,34.99,22.0,All Gold,3,104.97,30,12
2024-01-16,Credit Card,George Petersen,184.96,10.0,Annah,Molefe,annah.molefe@outlook.com,0831234601,Soweto,Gauteng,Gold,2019-03-14,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Instant Coffee 100g,Groceries,Hot Beverages,SKU-GRO-010,89.99,58.0,Nescafé SA,1,89.99,22,8
2024-06-12,Debit Card,Sam Nkosi,1167.98,75.0,Nomsa,Dlamini,nomsa.dlamini@outlook.com,0721234570,Soweto,Gauteng,Gold,2019-11-08,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,Kids T-Shirt Pack x3,Clothing,Tops,SKU-CLO-006,199.0,110.0,Ackermans,1,199.0,24,8
2024-06-12,Debit Card,Sam Nkosi,1167.98,75.0,Nomsa,Dlamini,nomsa.dlamini@outlook.com,0721234570,Soweto,Gauteng,Gold,2019-11-08,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,Listerine Mouthwash 500ml,Beauty & Personal Care,Oral Care,SKU-BPC-006,74.99,46.0,J&J SA,1,74.99,18,7
2024-06-12,Debit Card,Sam Nkosi,1167.98,75.0,Nomsa,Dlamini,nomsa.dlamini@outlook.com,0721234570,Soweto,Gauteng,Gold,2019-11-08,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,Padded Winter Jacket,,Outerwear,SKU-CLO-004,899.0,580.0,Cape Union Mart,1,899.0,9,4
2024-06-12,Debit Card,Sam Nkosi,1167.98,75.0,Nomsa,Dlamini,nomsa.dlamini@outlook.com,0721234570,Soweto,Gauteng,Gold,2019-11-08,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,Basmati Rice 2kg,Groceries,Grains,SKU-GRO-007,69.99,48.0,Tastic,1,69.99,18,8
2024-04-03,Credit Card,Brian Sithole,158.95,0.0,Musa,Ntuli,musa.ntuli@gmail.com,0861234610,Empangeni,KwaZulu-Natal,Gold,2019-05-17,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Canned Chickpeas 400g,Groceries,Canned Goods,SKU-GRO-011,22.99,13.0,Koo,3,68.97,50,20
2024-04-03,Credit Card,Brian Sithole,158.95,0.0,Musa,Ntuli,musa.ntuli@gmail.com,0861234610,Empangeni,KwaZulu-Natal,Gold,2019-05-17,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Large Eggs x12,Groceries,Dairy,SKU-GRO-003,44.99,32.0,Country Range Farms,2,89.98,28,12
2024-06-25,EFT,Carol Mokoena,727.0,0.0,VUSI,MAHLANGU,vusi.mahlangu@webmail.co.za,0711234593,Pretoria North,Gauteng,Gold,2020-08-14,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Bamboo Dress Socks 3-Pack,Clothing,Accessories,SKU-CLO-005,129.0,75.0,Falke,1,129.0,30,10
2024-06-25,EFT,Carol Mokoena,727.0,0.0,VUSI,MAHLANGU,vusi.mahlangu@webmail.co.za,0711234593,Pretoria North,Gauteng,Gold,2020-08-14,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Men's Polo Shirt,Clothing,Tops,SKU-CLO-001,299.0,180.0,Identity,2,598.0,20,8
12 May 2024,Debit Card,Wendy Jacobs,-320.02,500.0,Busisiwe,Nene,busisiwe.nene@webmail.co.za,0741234615,Pietermaritzburg,KwaZulu-Natal,Gold,2018-11-03,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Instant Coffee 100g,Groceries,Hot Beverages,SKU-GRO-010,89.99,58.0,Nescafé SA,2,179.98,22,8
2024-06-17,Credit Card,Mike Dlamini,254.97,0.0,Marno,Joubert,marno.joubert@mweb.co.za,0691234616,Kraaifontein,Western Cape,Bronze,2022-07-30,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Listerine Mouthwash 500ml,,Oral Care,SKU-BPC-006,74.99,46.0,J&J SA,1,74.99,18,7
2024-06-17,Credit Card,Mike Dlamini,254.97,0.0,Marno,Joubert,marno.joubert@mweb.co.za,0691234616,Kraaifontein,Western Cape,Bronze,2022-07-30,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Head & Shoulders 400ml,Beauty & Personal Care,Hair Care,SKU-BPC-005,89.99,55.0,P&G SA,2,179.98,21,8
2024-01-29,Credit Card,Brian Sithole,589.0,10.0,Mpho,Mahlangu,mpho.mahlangu@yahoo.com,0781234598,Midrand,Gauteng,Bronze,2023-08-03,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Ladies Slim Fit Jeans,Clothing,Bottoms,SKU-CLO-002,599.0,380.0,Levi's SA,1,599.0,12,5
2024-04-24,Debit Card,Wendy Jacobs,419.95,0.0,Pieter,Cronje,pieter.cronje@gmail.com,0741234583,Centurion,Gauteng,Bronze,2022-06-11,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Nivea Moisturising Cream 200ml,Beauty & Personal Care,Skin Care,SKU-BPC-004,99.99,62.0,Beiersdorf SA,1,99.99,19,8
2024-04-24,Debit Card,Wendy Jacobs,419.95,0.0,Pieter,Cronje,pieter.cronje@gmail.com,0741234583,Centurion,Gauteng,Bronze,2022-06-11,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Dove Body Lotion 400ml,Beauty & Personal Care,Body Care,SKU-BPC-001,89.99,58.0,Unilever SA,3,269.97,25,10
2024-04-24,Debit Card,Wendy Jacobs,419.95,0.0,Pieter,Cronje,pieter.cronje@gmail.com,0741234583,Centurion,Gauteng,Bronze,2022-06-11,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Colgate Toothpaste 100ml,Beauty & Personal Care,Oral Care,SKU-BPC-003,49.99,30.0,Colgate-Palmolive,1,49.99,33,12
2024-06-21,Cash,David Nkosi,29.99,50.0,Sibusiso,Shabalala,sibusiso.s@gmail.com,0741234600,Durban Central,KwaZulu-Natal,Bronze,2023-06-01,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Pantene Shampoo 400ml,Beauty & Personal Care,Hair Care,SKU-BPC-002,79.99,52.0,P&G SA,1,79.99,28,10
2024-05-02,Cash,Sam Nkosi,-1.0,200.0,Portia,Molefi,portia.molefi@gmail.com,0861234605,Pretoria West,Gauteng,Gold,2020-06-22,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,Kids T-Shirt Pack x3,Clothing,Tops,SKU-CLO-006,199.0,110.0,Ackermans,1,199.0,24,8
2024-03-23,Credit Card,Yolanda Fredericks,-84.02,200.0,Willem,Joubert,willem.joubert@mweb.co.za,0791234578,Bellville,Western Cape,Bronze,2023-05-03,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Nivea Moisturising Cream 200ml,Beauty & Personal Care,Skin Care,SKU-BPC-004,99.99,62.0,Beiersdorf SA,1,99.99,19,8
2024-03-23,Credit Card,Yolanda Fredericks,-84.02,200.0,Willem,Joubert,willem.joubert@mweb.co.za,0791234578,Bellville,Western Cape,Bronze,2023-05-03,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,White Bread 700g,Groceries,Bakery,SKU-GRO-001,15.99,9.5,Sasko Bakeries,1,15.99,42,20
2024-03-04,Debit Card,David Nkosi,-4.01,50.0,Busisiwe,Nene,busisiwe.nene@webmail.co.za,0741234615,Pietermaritzburg,KwaZulu-Natal,Gold,2018-11-03,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Rooibos Tea 40 Bags,Groceries,Hot Beverages,SKU-GRO-006,45.99,32.0,Freshpak,1,45.99,24,10
2024-02-20,Debit Card,Ivan du Plessis,487.98,0.0,Bongani,Mthembu,bongani.mthembu@gmail.com,0841234591,Pietermaritzburg,KwaZulu-Natal,Silver,2021-04-03,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Kids T-Shirt Pack x3,Clothing,Tops,SKU-CLO-006,199.0,110.0,Ackermans,2,398.0,24,8
2024-02-20,Debit Card,Ivan du Plessis,487.98,0.0,Bongani,Mthembu,bongani.mthembu@gmail.com,0841234591,Pietermaritzburg,KwaZulu-Natal,Silver,2021-04-03,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Large Eggs x12,Groceries,Dairy,SKU-GRO-003,44.99,32.0,Country Range Farms,2,89.98,28,12
2024-06-14,Debit Card,Alice Dube,868.97,300.0,Nomsa,Dlamini,,0721234570,Soweto,Gauteng,Gold,2019-11-08,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Padded Winter Jacket,,Outerwear,SKU-CLO-004,899.0,580.0,Cape Union Mart,1,899.0,9,4
2024-06-14,Debit Card,Alice Dube,868.97,300.0,Nomsa,Dlamini,,0721234570,Soweto,Gauteng,Gold,2019-11-08,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Head & Shoulders 400ml,Beauty & Personal Care,Hair Care,SKU-BPC-005,89.99,55.0,P&G SA,3,269.97,21,8
2024-06-03,Store Credit,Alice Dube,24.97,200.0,Willem,Joubert,willem.joubert@mweb.co.za,0791234578,Bellville,Western Cape,Bronze,2023-05-03,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Listerine Mouthwash 500ml,Beauty & Personal Care,Oral Care,SKU-BPC-006,74.99,46.0,J&J SA,3,224.97,18,7
2024-05-09,Debit Card,Ivan du Plessis,1047.0,500.0,Nobuhle,Hadebe,nobuhle.h@webmail.co.za,0711234584,Durban South,KwaZulu-Natal,Gold,2020-02-28,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Ladies Sports Leggings,Clothing,Bottoms,SKU-CLO-007,349.0,200.0,Sportscene,1,349.0,16,6
2024-05-09,Debit Card,Ivan du Plessis,1047.0,500.0,Nobuhle,Hadebe,nobuhle.h@webmail.co.za,0711234584,Durban South,KwaZulu-Natal,Gold,2020-02-28,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Ladies Slim Fit Jeans,Clothing,Bottoms,SKU-CLO-002,599.0,380.0,Levi's SA,2,1198.0,12,5
2024-01-08,Debit Card,Quinton Cronje,529.89,200.0,,,,,,,,,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,Large Eggs x12,Groceries,Dairy,SKU-GRO-003,44.99,32.0,Country Range Farms,4,179.96,28,12
2024-01-08,Debit Card,Quinton Cronje,529.89,200.0,,,,,,,,,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,Garnier Face Wash 150ml,Beauty & Personal Care,Skin Care,SKU-BPC-007,89.99,55.0,L'Oréal SA,5,449.95,22,8
2024-01-08,Debit Card,Quinton Cronje,529.89,200.0,,,,,,,,,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,Colgate Toothpaste 100ml,Beauty & Personal Care,Oral Care,SKU-BPC-003,49.99,30.0,Colgate-Palmolive,2,99.98,33,12
2024-01-25,Credit Card,Nandi Hadebe,-371.0,500.0,Tafadzwa,Moyo,tafadzwa.moyo@gmail.com,0821234588,Randburg,Gauteng,Silver,2020-05-19,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Bamboo Dress Socks 3-Pack,Clothing,Accessories,SKU-CLO-005,129.0,75.0,Falke,1,129.0,30,10
2024/03/07,Cash,George Petersen,179.96,0.0,Fatima,Hendricks,fatima.hendricks@icloud.com,0821234574,Cape Town CBD,Western Cape,Silver,2020-04-17,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Large Eggs x12,Groceries,Dairy,SKU-GRO-003,44.99,32.0,Country Range Farms,4,179.96,28,12
2024-03-26,Credit Card,Carol Mokoena,597.0,200.0,Kavitha,Naidoo,kavitha.naidoo@hotmail.com,0731234589,Tongaat,KwaZulu-Natal,Gold,2019-12-01,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Smart LED Desk Lamp,Electronics,Accessories,SKU-ELE-009,349.0,210.0,Philips SA,2,698.0,10,4
2024-03-26,Credit Card,Carol Mokoena,597.0,200.0,Kavitha,Naidoo,kavitha.naidoo@hotmail.com,0731234589,Tongaat,KwaZulu-Natal,Gold,2019-12-01,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,HDMI Cable 1.8m,Electronics,Accessories,SKU-ELE-007,99.0,55.0,Generic,1,99.0,25,8
2024-03-16,Credit Card,Brian Sithole,439.93,10.0,Busisiwe,Nene,busisiwe.nene@webmail.co.za,0741234615,Pietermaritzburg,KwaZulu-Natal,Gold,2018-11-03,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Full Cream Milk 2L,Groceries,Dairy,SKU-GRO-002,29.99,19.0,Clover SA,3,89.97,35,15
2024-03-16,Credit Card,Brian Sithole,439.93,10.0,Busisiwe,Nene,busisiwe.nene@webmail.co.za,0741234615,Pietermaritzburg,KwaZulu-Natal,Gold,2018-11-03,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Instant Coffee 100g,Groceries,Hot Beverages,SKU-GRO-010,89.99,58.0,Nescafé SA,4,359.96,22,8
2024-03-25,Debit Card,Carol Mokoena,114.98,50.0,Busisiwe,Nene,busisiwe.nene@webmail.co.za,0741234615,Pietermaritzburg,KwaZulu-Natal,Gold,2018-11-03,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Listerine Mouthwash 500ml,Beauty & Personal Care,Oral Care,SKU-BPC-006,74.99,46.0,J&J SA,1,74.99,18,7
2024-03-25,Debit Card,Carol Mokoena,114.98,50.0,Busisiwe,Nene,busisiwe.nene@webmail.co.za,0741234615,Pietermaritzburg,KwaZulu-Natal,Gold,2018-11-03,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Dove Body Lotion 400ml,Beauty & Personal Care,Body Care,SKU-BPC-001,89.99,58.0,Unilever SA,1,89.99,25,10
2024-02-13,Debit Card,George Petersen,7028.98,75.0,Kavitha,Naidoo,kavitha.naidoo@hotmail.com,0731234589,Tongaat,KwaZulu-Natal,Gold,2019-12-01,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Samsung Galaxy A14 64GB,Electronics,Smartphones,SKU-ELE-001,3499.0,2800.0,Samsung SA,2,6998.0,6,3
2024-02-13,Debit Card,George Petersen,7028.98,75.0,Kavitha,Naidoo,kavitha.naidoo@hotmail.com,0731234589,Tongaat,KwaZulu-Natal,Gold,2019-12-01,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Sunflower Oil 2L,Groceries,Oils & Fats,SKU-GRO-004,55.99,38.0,Sunfoil,1,55.99,19,8
2024-02-13,Debit Card,George Petersen,7028.98,75.0,Kavitha,Naidoo,kavitha.naidoo@hotmail.com,0731234589,Tongaat,KwaZulu-Natal,Gold,2019-12-01,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Colgate Toothpaste 100ml,Beauty & Personal Care,Oral Care,SKU-BPC-003,49.99,30.0,Colgate-Palmolive,1,49.99,33,12
2024-02-20,Credit Card,Eve Fourie,369.91,200.0,Liezel,Muller,liezel.muller@icloud.com,0711234611,Durbanville,Western Cape,Silver,2021-12-05,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Tomato Sauce 500ml,Groceries,Condiments,SKU-GRO-009,34.99,22.0,All Gold,2,69.98,30,12
2024-02-20,Credit Card,Eve Fourie,369.91,200.0,Liezel,Muller,liezel.muller@icloud.com,0711234611,Durbanville,Western Cape,Silver,2021-12-05,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Large Eggs x12,Groceries,Dairy,SKU-GRO-003,44.99,32.0,Country Range Farms,2,89.98,28,12
2024-02-20,Credit Card,Eve Fourie,369.91,200.0,Liezel,Muller,liezel.muller@icloud.com,0711234611,Durbanville,Western Cape,Silver,2021-12-05,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Head & Shoulders 400ml,Beauty & Personal Care,Hair Care,SKU-BPC-005,89.99,55.0,P&G SA,3,269.97,21,8
2024-02-20,Credit Card,Eve Fourie,369.91,200.0,Liezel,Muller,liezel.muller@icloud.com,0711234611,Durbanville,Western Cape,Silver,2021-12-05,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Basmati Rice 2kg,Groceries,Grains,SKU-GRO-007,69.99,48.0,Tastic,2,139.98,18,8
2024-02-21,Credit Card,Uma Naidoo,151.96,0.0,Nobuhle,Hadebe,nobuhle.h@webmail.co.za,0711234584,Durban South,KwaZulu-Natal,Gold,2020-02-28,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Full Cream Milk 2L,Groceries,Dairy,SKU-GRO-002,29.99,19.0,Clover SA,2,59.98,35,15
2024-02-21,Credit Card,Uma Naidoo,151.96,0.0,Nobuhle,Hadebe,nobuhle.h@webmail.co.za,0711234584,Durban South,KwaZulu-Natal,Gold,2020-02-28,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Rooibos Tea 40 Bags,Groceries,Hot Beverages,SKU-GRO-006,45.99,32.0,Freshpak,2,91.98,24,10
2024-06-01,Debit Card,Palesa Sithole,-134.01,150.0,Kavitha,Naidoo,kavitha.naidoo@hotmail.com,0731234589,Tongaat,KwaZulu-Natal,Gold,2019-12-01,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,White Bread 700g,Groceries,Bakery,SKU-GRO-001,15.99,9.5,Sasko Bakeries,1,15.99,42,20
2024-06-25,EFT,Alice Dube,-220.1,500.0,Nomsa,Dlamini,nomsa.dlamini@outlook.com,0721234570,Soweto,Gauteng,Gold,2019-11-08,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,White Sugar 2kg,Groceries,Baking,SKU-GRO-005,39.99,28.0,Huletts Sugar,5,199.95,31,10
2024-06-25,EFT,Alice Dube,-220.1,500.0,Nomsa,Dlamini,nomsa.dlamini@outlook.com,0721234570,Soweto,Gauteng,Gold,2019-11-08,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,White Bread 700g,Groceries,Bakery,SKU-GRO-001,15.99,9.5,Sasko Bakeries,5,79.95,42,20
2024-02-06,Credit Card,Eve Fourie,89.99,0.0,Annah,Molefe,annah.molefe@outlook.com,0831234601,Soweto,Gauteng,Gold,2019-03-14,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Instant Coffee 100g,Groceries,Hot Beverages,SKU-GRO-010,89.99,58.0,Nescafé SA,1,89.99,22,8
2024-02-29,Cash,Khosi Zulu,135.95,0.0,Nozipho,Cele,,0831234613,Umlazi,KwaZulu-Natal,Silver,2021-03-28,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Canned Chickpeas 400g,Groceries,Canned Goods,SKU-GRO-011,22.99,13.0,Koo,2,45.98,50,20
2024-02-29,Cash,Khosi Zulu,135.95,0.0,Nozipho,Cele,,0831234613,Umlazi,KwaZulu-Natal,Silver,2021-03-28,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Full Cream Milk 2L,Groceries,Dairy,SKU-GRO-002,29.99,19.0,Clover SA,3,89.97,35,15
2024-03-23,Debit Card,Uma Naidoo,7297.0,200.0,Lerato,Sithole,lerato.sithole@gmail.com,0811234579,Tembisa,Gauteng,Gold,2019-07-14,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Samsung Galaxy A14 64GB,Electronics,Smartphones,SKU-ELE-001,3499.0,2800.0,Samsung SA,2,6998.0,6,3
2024-03-23,Debit Card,Uma Naidoo,7297.0,200.0,Lerato,Sithole,lerato.sithole@gmail.com,0811234579,Tembisa,Gauteng,Gold,2019-07-14,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Portable Power Bank 20000mAh,Electronics,Accessories,SKU-ELE-008,499.0,320.0,Romoss,1,499.0,12,4
2024-03-11,Cash,Brian Sithole,799.0,0.0,Liezel,Muller,liezel.muller@icloud.com,0711234611,Durbanville,Western Cape,Silver,2021-12-05,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Wireless Earbuds,Electronics,Audio,SKU-ELE-006,799.0,560.0,Samsung SA,1,799.0,7,3
2024-01-18,Credit Card,George Petersen,648.0,50.0,Irene,du Plessis,irene.duplessis@gmail.com,0661234594,Bloemfontein,Free State,Silver,2021-02-07,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Adjustable Laptop Stand,Electronics,Accessories,SKU-ELE-003,349.0,220.0,TechGear,1,349.0,14,5
2024-01-18,Credit Card,George Petersen,648.0,50.0,Irene,du Plessis,irene.duplessis@gmail.com,0661234594,Bloemfontein,Free State,Silver,2021-02-07,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Smart LED Desk Lamp,Electronics,Accessories,SKU-ELE-009,349.0,210.0,Philips SA,1,349.0,10,4
2024-02-17,EFT,Yolanda Fredericks,449.94,0.0,Nozipho,Cele,,0831234613,Umlazi,KwaZulu-Natal,Silver,2021-03-28,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Large Eggs x12,Groceries,Dairy,SKU-GRO-003,44.99,32.0,Country Range Farms,2,89.98,28,12
2024-02-17,EFT,Yolanda Fredericks,449.94,0.0,Nozipho,Cele,,0831234613,Umlazi,KwaZulu-Natal,Silver,2021-03-28,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Instant Coffee 100g,Groceries,Hot Beverages,SKU-GRO-010,89.99,58.0,Nescafé SA,4,359.96,22,8
2024-06-24,Credit Card,Carol Mokoena,286.93,75.0,Fatima,Hendricks,fatima.hendricks@icloud.com,0821234574,Cape Town CBD,Western Cape,Silver,2020-04-17,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Canned Chickpeas 400g,Groceries,Canned Goods,SKU-GRO-011,22.99,13.0,Koo,4,91.96,50,20
2024-06-24,Credit Card,Carol Mokoena,286.93,75.0,Fatima,Hendricks,fatima.hendricks@icloud.com,0821234574,Cape Town CBD,Western Cape,Silver,2020-04-17,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Instant Coffee 100g,Groceries,Hot Beverages,SKU-GRO-010,89.99,58.0,Nescafé SA,3,269.97,22,8
12/03/2024,Debit Card,George Petersen,427.0,20.0,Busisiwe,Nene,busisiwe.nene@webmail.co.za,0741234615,Pietermaritzburg,KwaZulu-Natal,Gold,2018-11-03,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,USB-C Charging Cable 2m,Electronics,Accessories,SKU-ELE-004,149.0,85.0,Anker,3,447.0,22,8
2024-05-29,Cash,Jane Williams,280.98,0.0,Portia,Molefi,portia.molefi@gmail.com,0861234605,Pretoria West,Gauteng,Gold,2020-06-22,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,White Bread 700g,Groceries,Bakery,SKU-GRO-001,15.99,9.5,Sasko Bakeries,2,31.98,42,20
2024-05-29,Cash,Jane Williams,280.98,0.0,Portia,Molefi,portia.molefi@gmail.com,0861234605,Pretoria West,Gauteng,Gold,2020-06-22,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Men's Running Shorts,Clothing,Bottoms,SKU-CLO-008,249.0,145.0,Sportscene,1,249.0,18,7
